f1_abs_energy,f2_auc,f3_autocorr,f4_average_power,f5_calc_centroid,f6_calc_max,f7_calc_mean,f8_calc_median,f9_calc_min,f10_calc_std,f11_calc_var,f12_dfa,f13_distance,f14_ecdf,f15_ecdf_percentile,f16_ecdf_percentile_count,f17_ecdf_slope,f18_entropy,f19_fundamental_frequency,f20_higuchi_fractal_dimension,f21_hist_mode,f22_human_range_energy,f23_hurst_exponent,f24_interq_range,f25_kurtosis,f26_lempel_ziv,f27_lpcc,f28_max_frequency,f29_max_power_spectrum,f30_maximum_fractal_length,f31_mean_abs_deviation,f32_mean_abs_diff,f33_mean_diff,f34_median_abs_deviation,f35_median_abs_diff,f36_median_diff,f37_median_frequency,f38_mfcc,f39_mse,f40_negative_turning,f41_neighbourhood_peaks,f42_petrosian_fractal_dimension,f43_pk_pk_distance,f44_positive_turning,f45_power_bandwidth,f46_rms,f47_skewness,f48_slope,f49_spectral_centroid,f50_spectral_decrease,f51_spectral_distance,f52_spectral_entropy,f53_spectral_kurtosis,f54_spectral_positive_turning,f55_spectral_roll_off,f56_spectral_roll_on,f57_spectral_skewness,f58_spectral_slope,f59_spectral_spread,f60_spectral_variation,f61_spectrogram_mean_coeff,f62_sum_abs_diff,f63_wavelet_abs_mean,f64_wavelet_energy,f65_wavelet_entropy,f66_wavelet_std,f67_wavelet_var,f68_zero_cross
0.3048427821440765,10.471860955934954,3.0,0.0008374801707254849,180.43509287494734,0.036663468927145,0.02877792514962688,0.0287534110248088,0.0213917819783091,0.002648910830283257,7.016728586791935e-06,0.9532606948378454,0.015271686948835898,73.0,73.0,73.0,0.3048427821440765,1.0000000000000002,0.0027397260273972603,1.8698128974236756,0.028264041105285253,0.0,0.7799079684545315,0.0034044129618753423,0.20321309605946514,0.18904109589041096,0.5806284901070048,0.3863013698630137,25.80252310572424,-0.14804061919565908,0.002080946922536756,0.0014859637690728521,4.566057104167029e-06,0.001750485412776448,0.0006586285308002992,0.00014862455427645978,0.0,-5.567582869059287,1.1541607342075635,59.0,15.0,1.0210462607872293,0.015271686948835898,59.0,0.41643835616438357,0.028899579659647633,0.28748856817288,-2.0274554879813157e-06,0.07341499470595048,-8.369927365218421,-1145.3664136919165,0.8216273550807928,5.032003208213668,57.0,0.3863013698630137,0.0,1.7782834880412302,-0.0458873202053288,0.12759942264377233,0.7345698078947752,9.055329481512239e-05,0.5408908119425182,0.00013396844243653504,0.0024203810697357117,-0.0,0.0024166706393644374,5.8402969791661175e-06,0.0
