f1_abs_energy,f2_auc,f3_autocorr,f4_average_power,f5_calc_centroid,f6_calc_max,f7_calc_mean,f8_calc_median,f9_calc_min,f10_calc_std,f11_calc_var,f12_dfa,f13_distance,f14_ecdf,f15_ecdf_percentile,f16_ecdf_percentile_count,f17_ecdf_slope,f18_entropy,f19_fundamental_frequency,f20_higuchi_fractal_dimension,f21_hist_mode,f22_human_range_energy,f23_hurst_exponent,f24_interq_range,f25_kurtosis,f26_lempel_ziv,f27_lpcc,f28_max_frequency,f29_max_power_spectrum,f30_maximum_fractal_length,f31_mean_abs_deviation,f32_mean_abs_diff,f33_mean_diff,f34_median_abs_deviation,f35_median_abs_diff,f36_median_diff,f37_median_frequency,f38_mfcc,f39_mse,f40_negative_turning,f41_neighbourhood_peaks,f42_petrosian_fractal_dimension,f43_pk_pk_distance,f44_positive_turning,f45_power_bandwidth,f46_rms,f47_skewness,f48_slope,f49_spectral_centroid,f50_spectral_decrease,f51_spectral_distance,f52_spectral_entropy,f53_spectral_kurtosis,f54_spectral_positive_turning,f55_spectral_roll_off,f56_spectral_roll_on,f57_spectral_skewness,f58_spectral_slope,f59_spectral_spread,f60_spectral_variation,f61_spectrogram_mean_coeff,f62_sum_abs_diff,f63_wavelet_abs_mean,f64_wavelet_energy,f65_wavelet_entropy,f66_wavelet_std,f67_wavelet_var,f68_zero_cross
6.422385123607319e-07,0.013916927511161248,5.0,1.764391517474538e-09,206.42752810931688,9.363806020701304e-05,3.831136370508082e-05,3.411117941141129e-05,-2.345399934711168e-06,1.7082066009959394e-05,2.9179697916861e-10,1.1568396851382936,9.598346014172421e-05,73.0,73.0,73.0,6.422385123607319e-07,1.0000000000000002,0.0027397260273972603,1.885014247108916,3.124881111489231e-05,0.0,0.8171761089037292,2.3314361593899467e-05,0.5485924078169595,0.16712328767123288,0.3881567750032724,0.4273972602739726,90.81572421349954,-2.4159735111576603,1.3779801984794156e-05,7.32293965153066e-06,-7.646079481404109e-08,1.1088580686191568e-05,4.306335358705833e-06,-5.417878128355369e-07,0.0684931506849315,-9.779487856592464,0.9027169472406252,59.0,14.0,1.0208747323118263,9.598346014172421e-05,58.0,0.25753424657534246,4.1947080567205085e-05,0.9005450733254887,4.656067647775096e-08,0.12496564103721078,-2.011539497552137,-2.3924158460324376,0.622681152843948,2.8370188557210367,58.0,0.4273972602739726,0.0,1.031706732576417,-0.03243922456748415,0.14334176195058573,0.2483555437010615,7.959827904334279e-10,0.00266555003315716,2.458061669566422e-07,9.550556381297839e-06,-0.0,9.547392655622526e-06,9.115270652063495e-11,2.0
